Cód.Produto,Descrição,Curva,Embal.,Qtde Venda,Qtde Acumulada,Perc.,Perc.Acumulada,Dias Pedido,Média por dia,Capacid.Apan.,Perc.Capacid.Apan.,Endereço Apanha,Tipo Ender.,Estoque (Unid.),Ativ.Ressupr.,Estoque Armaz. (Unid.),Estoque Geral (Unid.)
20000231064.0,REPOFLOR 200MG C/ 06CAPS,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.0,,,1267.0,0.0,1100.0,2367.0
20000010972.0,CITALOPRAM 20MG (C1)** C/ 30COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.0,0.0,,,571.0,0.0,0.0,571.0
20000010183.0,CARBAMAZEPINA 200MG (C1)** C/ 20COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,,,1053.0,0.0,0.0,1053.0
20000010562.0,BROMAZEPAM 6MG (B1)** C/ 30 COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,,,159.0,0.0,0.0,159.0
20000010646.0,ALPRAZOLAM 1MG (B1)** C/ 30COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,,,1027.0,0.0,0.0,1027.0
20000010985.0,OXALATO ESCITALOPRAM 10MG (C1)** C/ 30CO,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,,,1128.0,0.0,1620.0,2748.0
20000011673.0,ZOLPIDEM 10MG (B1)** C/ 30COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,,,1032.0,0.0,1800.0,2832.0
20000010915.0,AMITRIPTILINA CLOR 25MG (C1)** C/ 30COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.0,0.0,,,589.0,2.0,0.0,589.0
20000010203.0,CEFALEXINA 500MG (AM) C/ 10COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.0,0.0,,,989.0,1.0,480.0,1469.0
20000101574.0,BENZIFLEX LIS 125MG+5MG C/ 15COMP REV,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.0,0.0,,,1103.0,0.0,7728.0,8831.0
20000579920.0,TANDERALGIN C/ 30COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,0.0,,,5.0,0.0,0.0,5.0
20000011096.0,"NARATRIPTANA 2,5MG C/ 4COMP",A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,0.0,,,1074.0,0.0,1260.0,2334.0
20000101066.0,CELERGIN XPE 120ML,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,0.0,,,1135.0,0.0,11520.0,12655.0
20000012449.0,ACETILCISTEINA 40MG/ML XPE 120ML,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.0,0.0,,,480.0,0.0,0.0,480.0
20000014112.0,PREDNISONA 20MG C/ 10COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,0.0,,,109.0,0.0,0.0,109.0
20000431005.0,ENXAK  C/ 12COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,0.0,,,215.0,0.0,0.0,215.0
20000102036.0,VITAFER 109MG C/ 50COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.0,0.0,,,848.0,0.0,1440.0,2288.0
20000011366.0,GLICLAZIDA CPR LIB PROL 30 MG C/ 30,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,,,158.0,0.0,0.0,158.0
20000010144.0,DICLOF RESINATO GTS 20ML,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,,,18.0,0.0,0.0,18.0
20000062675.0,TANDERALGIN C/ 15COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0,0.0,,,15.0,0.0,0.0,15.0
20000010302.0,LOSARTANA POT 50MG 30CP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.0,0.0,,,1007.0,0.0,55608.0,56615.0
20000010425.0,AAS 100MG C/ 30COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.0,0.0,,,1143.0,0.0,22260.0,23403.0
20000010773.0,PARACETAMOL+CLOR PSEUD C/24CP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,,,1004.0,0.0,30192.0,31196.0
20000011031.0,DILTIAZEM 60MG C/ 50COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,,,187.0,0.0,0.0,187.0
20000130076.0,TORSILAX C/ 30 COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,,,213.0,0.0,0.0,213.0
20000010012.0,DIPIRONA SOD 10ML,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,0.0,,,752.0,0.0,3300.0,4052.0
20000010040.0,CLOTRIMAZOL CR DERM 20GR,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,,,262.0,0.0,0.0,262.0
20000010411.0,ACEBROFILINA AD 50MG 120ML,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,,,971.0,0.0,4260.0,5231.0
20000011279.0,HEMIFU QUETIAPINA 25MG(C1)**  C/30,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,,,62.0,0.0,0.0,62.0
20000010370.0,ESPIRONOLACTONA 25MG 30COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.0,0.0,,,24.0,0.0,0.0,24.0
20000010947.0,ROSUVASTATINA CALCICA 10MG C/ 30COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.0,0.0,,,232.0,0.0,0.0,232.0
20000011440.0,CLON LISINA+CICLOBEN 125/5MG C/15COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.0,0.0,,,139.0,0.0,0.0,139.0
20000014326.0,ALBENDAZOL SUSP 10ML,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,,,381.0,0.0,0.0,381.0
20000063589.0,"COMPRESSA HÉRIKA 9 FIOS 7,5X7,5CM C/10",A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,0.0,,,1020.0,0.0,0.0,1020.0
20000011095.0,PREDNISOLONA 20MG C/ 10COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,0.0,,,938.0,0.0,2520.0,3458.0
20000408936.0,ATORVASTATINA 20MG 30CP EURO,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,0.0,,,45.0,0.0,0.0,45.0
20000010023.0,AZITROMICINA 500MG (AM) C/ 3COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,,,323.0,0.0,0.0,323.0
20000010282.0,FINASTERIDA 1MG C/ 30COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,,,344.0,0.0,0.0,344.0
20000010560.0,DICLOF POTASSICO 50MG 10CP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,,,420.0,0.0,0.0,420.0
20000010147.0,METILDOPA 500MG C/ 30CP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,0.0,,,623.0,0.0,0.0,623.0
20000062610.0,CLOR CIPROFLOXACINO 500MG (AM) C/ 14CP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,,,39.0,0.0,0.0,39.0
20000010089.0,BROMOPRIDA 4MG/ML SOL 20ML,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,,,216.0,0.0,0.0,216.0
20000010153.0,"MELOXICAM  7,5MG C/ 10CP",A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,,,180.0,0.0,0.0,180.0
20000010439.0,DEXCLORFENIRAMINA 2MG 20CP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,,,916.0,0.0,3420.0,4336.0
20000010960.0,SILDENAFILA  50MG C/  4COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,996.0,0.0,,,121.0,0.0,0.0,121.0
20000014514.0,LOSARTANA POT 50MG 30CP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,0.0,,,115.0,0.0,0.0,115.0
20000102111.0,ENDCOFF MEL E LIMAO C/ 12PAST,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,0.0,,,916.0,0.0,3850.0,4766.0
20000010519.0,MESALAZINA 800MG C/ 30CP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,0.0,,,63.0,0.0,0.0,63.0
20000014156.0,CLOR FLUOXETINA 20MG (C1)** C/ 30CPDS RE,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,0.0,,,747.0,0.0,504.0,1251.0
20000010220.0,DEXCLORFENIRAMINA XPE 120ML,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,0.0,,,978.0,0.0,10080.0,11058.0
20000010482.0,"DEXAMETASONA 4,0MG C/ 10CP",A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,0.0,,,1030.0,0.0,5856.0,6886.0
20000010583.0,DIPIRONA SOD SOL ORAL 100ML,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,0.0,,,747.0,0.0,3900.0,4647.0
20000010874.0,ZOLPIDEM 10MG (B1)** C/ 20COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,0.0,,,124.0,0.0,0.0,124.0
20000132780.0,NEOSORO AD C/ 30ML,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,0.0,,,744.0,0.0,1200.0,1944.0
20000925142.0,CISTEIL 600MG 16ENV C/5G,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,0.0,,,41.0,0.0,0.0,41.0
20000010415.0,MELOXICAM 15MG C/ 10COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,954.0,0.0,,,235.0,0.0,0.0,235.0
20000010559.0,"OXIMETAZOLINA AD 0,5MG 30ML",A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,954.0,0.0,,,949.0,0.0,6700.0,7649.0
20000010651.0,AMOXICILINA 500MG (AM) C/ 30CAP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,,,815.0,0.0,0.0,815.0
20000010648.0,ALPRAZOLAM 2MG (B1)** C/ 30COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,0.0,,,119.0,0.0,0.0,119.0
20000010645.0,"ALPRAZOLAM 0,5MG (B1)** C/ 30COMP",A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0,0.0,,,620.0,0.0,0.0,620.0
20000010847.0,DOMPERIDONA 10MG C/ 30COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0,0.0,,,991.0,0.0,504.0,1495.0
20000010978.0,"CARVEDILOL 6,25MG C/ 30COMP",A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0,0.0,,,14.0,0.0,0.0,14.0
20000050360.0,GOTAS PRECIOSAS 30ML,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0,0.0,,,17.0,0.0,0.0,17.0
20000010287.0,GLIBENCLAMIDA 5MG C/ 30COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,0.0,,,901.0,0.0,1428.0,2329.0
20000010420.0,SINVASTATINA 20MG C/ 30COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,0.0,,,1016.0,0.0,7728.0,8744.0
20000011026.0,ENALAPRIL 10MG 30CP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,0.0,,,905.0,0.0,9504.0,10409.0
20000060050.0,COMPRESSA DE GAZE 11 FIOS UND C/10,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,0.0,,,594.0,0.0,2100.0,2694.0
20000063523.0,TESTE DE GRAVIDEZ TIRA VERICHECK 1 TESTE,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,0.0,,,597.0,1.0,3912.0,4509.0
20000102398.0,SOMINEX COMPOSTO REV C/ 20COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,0.0,,,828.0,0.0,3264.0,4092.0
20000010794.0,PARACETAMOL+CAFEINA C/ 20CP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,0.0,,,558.0,0.0,48.0,606.0
20000010833.0,ACIDO TRANEXAMICO 250MG C/ 12COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,0.0,,,642.0,0.0,5760.0,6402.0
20000419432.0,ATENOLOL 25MG C/ 30COMP SANDOZ,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,0.0,,,804.0,0.0,4680.0,5484.0
20000010271.0,PREDNISONA 20MG C/ 10COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,,,919.0,0.0,1728.0,2647.0
20000010338.0,VERAPAMIL 80MG C/ 30COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,,,94.0,0.0,0.0,94.0
20000010462.0,CLOR TRAMADOL 50MG (A2)** C/10CAPS,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,,,381.0,0.0,0.0,381.0
20000010572.0,BROMAZEPAM 3MG (B1)** C/30 COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,,,315.0,0.0,0.0,315.0
20000010897.0,CICLOBENZAPRINA CLOR 10MG C/ 10COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,,,292.0,0.0,0.0,292.0
20000010932.0,DICLOF SODICO DL 100MG 20CP REV,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,,,164.0,0.0,0.0,164.0
20000010948.0,HIDROXIZINA 25MG C/ 30COMP GEN,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,,,403.0,0.0,0.0,403.0
20000010958.0,SILDENAFILA  25MG C/ 4COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,,,54.0,0.0,0.0,54.0
20000011012.0,CETOCONAZOL 200MG C/ 10COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,,,157.0,0.0,0.0,157.0
20000011060.0,LORAZEPAM 2MG (B1)** C/ 20COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,,,550.0,0.0,0.0,550.0
20000011254.0,EZETIMIBA 10MG 2BLT X 15COM,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,,,691.0,0.0,3000.0,3691.0
20000050066.0,RESFENOL C/ 20CAPSULAS,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,,,183.0,0.0,0.0,183.0
20000101173.0,DORICIN GOTAS 20ML,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,,,773.0,0.0,0.0,773.0
20000102379.0,"POLAPIC 0,4MG/ML SOL OR 120ML",A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,,,873.0,0.0,14820.0,15693.0
20000231960.0,CENEVIT 1GR EFERV C/10 COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,,,773.0,0.0,0.0,773.0
20000010880.0,DESLORATADINA 5MG C/ 10COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,0.0,,,708.0,0.0,0.0,708.0
20000010161.0,PARACETAMOL 750MG C/ 20COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0,0.0,,,820.0,0.0,96.0,916.0
20000010358.0,ACETILCISTEINA 200MG 16ENV 5G,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,0.0,,,686.0,0.0,0.0,686.0
20000010949.0,CICLOBENZAPRINA CLOR 10MG C/ 15COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,864.0,0.0,,,576.0,0.0,48.0,624.0
20000107001.0,GLICERIN ADULTO C/06 SUP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,864.0,0.0,,,832.0,0.0,10512.0,11344.0
20000107002.0,GLICERIN INFANTIL C/06 SUP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,864.0,0.0,,,797.0,0.0,5808.0,6605.0
20000010806.0,ACET DE DEXAMETASONA CREME 10G,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,0.0,,,850.0,0.0,4480.0,5330.0
20000010938.0,"INDAPAMIDA 1,5MG C/ 30COMP",A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,0.0,,,318.0,0.0,0.0,318.0
20000101471.0,IBULIV 400MG 2 BLT X 4 CAPS GEL,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,0.0,,,880.0,0.0,6600.0,7480.0
20000010270.0,PREDNISONA  5MG C/ 20COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,,,532.0,0.0,60.0,592.0
20000101072.0,BISURAN XPE INF 4MG/5ML 120ML,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,,,836.0,0.0,5760.0,6596.0
20000101318.0,BISURAN XPE AD 8MG/5ML 120ML,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,,,834.0,0.0,6720.0,7554.0
20000102141.0,CELERGIN C/ 20COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,,,611.0,0.0,5220.0,5831.0
20000102311.0,SUPLEVIT C PREVENT 1G C/ 10COMP EFERV,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,,,754.0,0.0,15480.0,16234.0
20000102382.0,COMPLEXO B FR C/100 COMP REV,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,,,811.0,0.0,14520.0,15331.0
20000231012.0,EXPEC XAROPE FR C/120ML,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,,,444.0,0.0,17100.0,17544.0
20000011690.0,RIVAROXABANA 10 MG C/ 30COMP REV,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,0.0,,,38.0,0.0,0.0,38.0
20000010950.0,CICLOBENZAPRINA CLOR 10MG C/ 30COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,,,317.0,0.0,0.0,317.0
20000010980.0,"CARVEDILOL 12,5MG C/ 30COMP",A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,812.0,0.0,,,261.0,0.0,0.0,261.0
20000101226.0,BENZIFLEX 10MG C/ 15COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,812.0,0.0,,,48.0,0.0,0.0,48.0
20000062622.0,OMEPRAZOL 20MG C/ 56CAPS,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,0.0,,,83.0,0.0,0.0,83.0
20000010355.0,SIMETICONA+MET HOMAT C/ 20M,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,,,377.0,0.0,0.0,377.0
20000010787.0,SIBUTRAMINA CLOR 15MG (B2)** C/ 30COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,,,210.0,0.0,0.0,210.0
20000011223.0,CLOR FLUOXETINA 20MG (C1)** C/ 30CAPS,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,,,94.0,0.0,0.0,94.0
20000106020.0,DIMETILIV GOTAS FR C/15ML EMS,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,,,577.0,0.0,300.0,877.0
20000106021.0,ESPASMO DIMETILIV C/ 20ML,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,,,104.0,0.0,0.0,104.0
20000236019.0,DORILEN GOTAS FR 15ML,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,,,685.0,0.0,0.0,685.0
20000010532.0,GABAPENTINA 300MG (C1)** C/ 30CAPS,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,0.0,,,351.0,0.0,0.0,351.0
20000010943.0,ATORVASTATINA 20MG C/ 30COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,0.0,,,798.0,0.0,1008.0,1806.0
20000610150.0,CICLO 21 C/ 21COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,0.0,,,628.0,0.0,6630.0,7258.0
20000010066.0,CARBOCISTEINA XPE AD  100ML,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,,,834.0,0.0,1980.0,2814.0
20000010141.0,FLUCONAZOL 150MG C/ 1CAP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,,,271.0,0.0,0.0,271.0
20000010222.0,PIROXICAM 20MG C/ 15CAPS,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,,,685.0,0.0,1440.0,2125.0
20000010250.0,CETOPROFENO   50MG C/ 24CAP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,,,745.0,0.0,1620.0,2365.0
20000010377.0,DEFLAZACORTE 6MG C/ 20COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,,,86.0,0.0,0.0,86.0
20000010378.0,DEFLAZACORTE 30MG C/ 10COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,,,86.0,0.0,0.0,86.0
20000010434.0,GLIMEPIRIDA 1MG 30COMP,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,,,18.0,0.0,0.0,18.0
